Rainmaker1973,Mon Sep 19 05:12:05 +0000 2016,777737000837345281,7470,195,0,0,50 000 kilometers over the #Sun https://t.co/ppBOvp57jr | via @apod https://t.co/nyxqNqOG5i
UnCastellsMes,Mon Sep 19 11:26:12 +0000 2016,777831149833977856,464,2014,0,0,@Monkeymafia1668 Source: https://t.co/5m8uee8OCH FEers use to cut pics to prove flatness  like in this case. https://t.co/KVPKspxjeD
NASA_Orion,Mon Sep 19 14:05:58 +0000 2016,777871356427993088,291816,150,0,0,What inspired @gracepotter to film @NASA_Johnson?  Watch for the release today! https://t.co/iLdka4C65Z
NoisyAstronomer,Mon Sep 19 14:27:00 +0000 2016,777876651732508672,10799,1373,0,0,@azurichard Hey! looking for something local? Check out https://t.co/Br5b9RwXHd and https://t.co/C1TKoIOgOq
Zerstaubung,Mon Sep 19 19:08:49 +0000 2016,777947572468015104,273,1035,0,0,hmm @TheMarsSociety Everyday? 3Stooges&gt;NASA is a Military Congressional Controlled System of Pet Projects&amp;people 800million in Kazakhstan💫🚀
Zerstaubung,Mon Sep 19 19:09:40 +0000 2016,777947785618272256,273,1035,0,0,hmm @TheMarsSociety Everyday? 3Stooges&gt;NASA is a Military Congressional Controlled System of Pet Projects&amp;people 800million$)in Kazakhstan💫🚀
NASA_Johnson,Mon Sep 19 19:11:26 +0000 2016,777948232169029632,607302,156,0,0,Celebrate women in STEM with @gracepotter and her song “Look What We’ve Become”  Details: https://t.co/UMywi2riZZ https://t.co/tTzzew2hDv
carwynedwards,Mon Sep 19 19:14:35 +0000 2016,777949023785390080,559,1305,0,0,#geekenvy this is up there with @concreted0g 's visit to @CERN https://t.co/PhR5hBYNUD
samoester,Mon Sep 19 19:19:30 +0000 2016,777950262967361537,9845,1131,0,0,#OSIRISREx Mission Status Report – Sept. 15: On track for journey #ToBennuAndBack! https://t.co/t29vSMegbN via @NASA @OSIRISREx
genejm29,Mon Sep 19 20:48:57 +0000 2016,777972772354097152,10626,8782,0,0,Piece by Piece: Building the .@NASA_SLS  Core  Stage | via #NASA https://t.co/1K4l01KJ5b
NASA_Johnson,Mon Sep 19 20:57:00 +0000 2016,777974796810276864,607346,156,0,0,@jrealzy @13adh13 @gracepotter and check out the accompanying feature for more NASA: https://t.co/UMywi2riZZ
13adh13,Mon Sep 19 20:58:41 +0000 2016,777975222133743617,2676,404,0,0,@NASA_Johnson @jrealzy @gracepotter you had me at "more NASA"
msroberts0619,Mon Sep 19 21:46:06 +0000 2016,777987152739180544,21,27,0,0,@NASA I have nothing but pride and respect for all of the real scientists at NASA. Unfortunately @NASAGISS is hurting your image with fraud.
UnCastellsMes,Mon Sep 19 21:51:08 +0000 2016,777988421579046912,469,2020,0,0,@lupuscandoris @TakeThatNASA does not dictate how the world works. Newton is 200 years older than NASA. @uniuniman53
NASA,Mon Sep 19 22:47:27 +0000 2016,778002593972903936,18791029,261,0,0,Want to see @NASA_SLS rocket booster fired up at nearly 6 000°F…in slow-motion?! Watch here: https://t.co/JJ72aI9mpw https://t.co/0YWrolcCFV
nmpanek,Tue Sep 20 00:37:49 +0000 2016,778030368800641024,7493,399,0,0,NASA and @gracepotter celebrate #womeninSTEM with her song “Look What We’ve Become”! https://t.co/qkwwTRSGKR https://t.co/QhNI6i3zZk
kejames,Tue Sep 20 02:26:44 +0000 2016,778057777222647808,18371,2275,0,0,@AstroKatie @PlanetDr Seen this? It's corny and I love it so much. (I admit a little pang of envy though…). https://t.co/Msj8oK0FGU
Zerstaubung,Tue Sep 20 09:56:12 +0000 2016,778170891645644801,273,1047,0,0,@markmccaughrean one thing I thrive on is great programs that you can get real investors involved instead of the militarystance NASA's using
Zerstaubung,Tue Sep 20 09:58:12 +0000 2016,778171392529498112,273,1047,0,0,@markmccaughrean Reason why Roscosmos is doing so well they've had for ISS HeavyLifts over 800milliion+USD So far NASA keeps doing one offs!
genejm29,Tue Sep 20 12:52:42 +0000 2016,778215309329260545,10628,8781,0,0,.@NASA_SLS Block 1B Universal Stage Adapter set for boosting payload options | VIA #NASASpaceFlight.com https://t.co/8y5107Chhf
upulie,Tue Sep 20 13:15:53 +0000 2016,778221141227810816,12207,3963,0,0,@iamscicomm My Saturn Ring dress and @NASA logo jacket; Jupiter  Saturn  space shuttle earrings
DSLauretta,Tue Sep 20 14:15:22 +0000 2016,778236110228983809,1497,154,0,0,Thanks for stopping by @geoffnotkin https://t.co/UGuFgrsx2y
nickjbasile,Tue Sep 20 15:09:03 +0000 2016,778249619298025473,189,180,0,0,Hats off to @Buffer for not just an awesome #podcast with @Nasa  but for providing such a great text summary as well https://t.co/KeaINBTDvO
astraughnomer,Tue Sep 20 15:32:05 +0000 2016,778255417105199105,8183,1274,0,0,The Helix Nebula in Infrared: today's @apod https://t.co/hdz7itVfX4 https://t.co/iqf4yn7DTO
edan2154,Tue Sep 20 15:34:14 +0000 2016,778255960364187648,233,231,0,0,@apod @NASAspitzer @NASA @NASAJPL Space's eye
ularocketman,Tue Sep 20 15:37:03 +0000 2016,778256668652019712,128,49,0,0,@SpaceX  NASA Misled Public About First Commercial Resupply Flight https://t.co/aP2mIjtkDM via @spacecom
NASA,Tue Sep 20 16:44:51 +0000 2016,778273729973481472,18804158,261,0,0,@Lady_Lysss Want to work at NASA? Here's where you start: https://t.co/vLnRRYzIqn
nhuntwalker,Tue Sep 20 17:30:48 +0000 2016,778285293380087808,527,303,0,0,@jradavenport @dalcantonJD @brettmor @demitrimuna perhaps can be written into NSF/NASA grants? 0.5% to community sofftware?
Almostfm,Tue Sep 20 18:18:11 +0000 2016,778297219749253121,11,53,0,0,@NASA @Trakkar_Torr  No  they didn't. That was the IAU.
Almostfm,Tue Sep 20 18:19:43 +0000 2016,778297603075125248,11,53,0,0,@NASA @CorporalBruno  Care to point us to those studies?
Bhargav0787,Tue Sep 20 19:00:30 +0000 2016,778307868973936640,60,481,0,0,@Elkesfuckbucket @NASA its called microsoft hololens
NASA,Tue Sep 20 20:31:05 +0000 2016,778330664210952193,18807684,261,0,0,LAUNCH UPDATE: @OrbitalATK targets 5-day launch window of Oct. 9-13 for @Space_Station cargo https://t.co/ryflrLcxVG https://t.co/P3ijWAPOK2
teuta,Tue Sep 20 21:20:05 +0000 2016,778342992700706816,287,405,0,0,NASA funded @BigelowLab postdoc @ocean_geek is sailing there as well. Send some cool photos! https://t.co/Nxfncvy0KX
StarTalkRadio,Tue Sep 20 22:58:27 +0000 2016,778367750532046848,119060,944,0,0,New #StarTalkAllStars: “Inside @NASA Mission Control” w/ @Astro_Mike @maevehiggins @Tungsten_Flight @PeridotFlight https://t.co/nz8S0R3UUa
PlayWell_TEK,Wed Sep 21 01:57:10 +0000 2016,778412727052095488,4544,4169,0,0,@STEMx @NASA @OSIRISREx this looks so cool! Great job NASA!
hamilgs,Wed Sep 21 02:02:27 +0000 2016,778414054234783744,113,126,0,0,@davidhitt @NASA @NSChuntsville imagine that  in this town.
GeertHub,Wed Sep 21 07:06:59 +0000 2016,778490694721691649,1632,1296,0,0,The globular cluster featured in today's @apod  Terzan 5  is being observed by #K2Mission Campaign 11 starting this… https://t.co/Rh7hxPHabk
mokwepa,Wed Sep 21 11:34:02 +0000 2016,778557900063211520,307,276,0,0,@AwesomeAstroPod @NASA cuts?
rivrchik,Wed Sep 21 11:43:11 +0000 2016,778560199368073216,2736,1652,0,0,Moon Speck Captured in Stunning View of #Saturn's Rings @NASA https://t.co/4Q0gHCXXEu https://t.co/uuPNiywT03 RT @LiveScience
mokwepa,Wed Sep 21 11:53:05 +0000 2016,778562692172898304,307,276,0,0,@AwesomeAstroPod @NASA oh ok..cool
CaptainAge007,Wed Sep 21 11:57:39 +0000 2016,778563841877827586,515,1190,0,0,@Monkeymafia1668 rhetoric and YouTube @TakeThatEarth @NASA @Space_Station @FlatEarthCity @CharliePoet @ptsd_artist @Quillspirit @80Jovan
NASA,Wed Sep 21 13:07:39 +0000 2016,778581456343986176,18822354,261,0,0,@epsouza This image is available in high resolution at: https://t.co/XsLiaqh24Q
NASA,Wed Sep 21 13:10:59 +0000 2016,778582298170105856,18822390,261,0,0,@MiniMrshmallow Oh no! Alternately  you can email directly to public-inquiries@hq.nasa.gov
DavidBflower,Wed Sep 21 13:41:11 +0000 2016,778589895728259073,5572,1782,0,0,@AwesomeAstroPod @numerisphere @NASA I'm still reeling from shock. Thought my "sign" had changed. I fancy being a Vulcan. Disappointing lol
orbfungi,Wed Sep 21 14:10:49 +0000 2016,778597352491876353,8,70,0,0,@UranusSideways @NASA It's not that serious for som 1 like me.y not fake accomplishment 2 maintain status N the 🌎.IE. Area 51 movie studio.
numerisphere,Wed Sep 21 14:19:51 +0000 2016,778599627796905984,1164,652,0,0,@DavidBflower @AwesomeAstroPod @NASA live long and prosper 🖖
numerisphere,Wed Sep 21 14:24:50 +0000 2016,778600882325815296,1164,652,0,0,@Kentish_Clive @DavidBflower @AwesomeAstroPod @NASA so harsh!
MartianColonist,Wed Sep 21 14:32:00 +0000 2016,778602684882583553,1200,229,0,0,@thesoftwhiz @SpaceX @NASA Yes  they are all recorded and posted afterwards.
NASA,Wed Sep 21 14:38:35 +0000 2016,778604342966452224,18823774,261,0,0,@carolinekere We actually didn’t change the zodiac signs. Here are the facts: https://t.co/EjzFB3p1yJ
NASA,Wed Sep 21 14:42:29 +0000 2016,778605324907536384,18823836,261,0,0,@Rafdech We're constantly monitoring &amp; tracking known near-Earth objects. Follow @AsteroidWatch &amp; get more here: https://t.co/x5OhFQGLsH
Astro_Adept,Wed Sep 21 15:22:14 +0000 2016,778615326237925376,381,1194,0,0,@NASA @astraughnomer @MisterDodgy cmon guys  no one believes that #Mimas https://t.co/AB3edeIf7p
rln_nelson,Wed Sep 21 15:31:23 +0000 2016,778617629686718465,483,398,0,0,1/ @caerbannog666 @IdontbelieveinC You mean @SteveSGoddard? I think people should be able to see both sides; my blog has @NASA @NOAA sites
rln_nelson,Wed Sep 21 15:32:16 +0000 2016,778617850617470976,483,398,0,0,2/ @caerbannog666 @IdontbelieveinC @NASA @NOAA as well as other warmist sites linked. I don't make fraud accusations and RTs do not
rln_nelson,Wed Sep 21 15:33:05 +0000 2016,778618056759140357,483,398,0,0,3/ @caerbannog666 @IdontbelieveinC @NASA @NOAA necessarily indicate endorsement of a particular view. I've RT warmists  too  IIRC.
rln_nelson,Wed Sep 21 15:34:14 +0000 2016,778618345578868736,483,398,0,0,4/ @caerbannog666 @IdontbelieveinC @NASA @NOAA The thing is  it's easy to get mainstream views/talking points; you have to look for others.
NASA,Wed Sep 21 15:58:39 +0000 2016,778624491358396416,18825119,261,0,0,Our @NASASunEarth MMS mission set a new record for a multi-spacecraft formation: https://t.co/BSOmwzxC8P https://t.co/4VfigT5i9N
JLGalache,Wed Sep 21 16:02:24 +0000 2016,778625436888752128,695,752,0,0,.@martinselvis2 You can achieve this with tax  philanthropic or private €€€. Miners  NASA  ESA  etc might want to buy these data. #ASIME2016
Astro_Adept,Wed Sep 21 16:02:31 +0000 2016,778625464797626368,381,1194,0,0,@SciGuySpace are NASA directly paying for FH?
GerardoBarbosa,Wed Sep 21 16:38:02 +0000 2016,778634402578391040,996,800,0,0,@ismh what caught my eye was the @washingtonpost article by @RachelFeltman on the background: https://t.co/TkDWo5IygQ
Space_Station,Wed Sep 21 17:01:44 +0000 2016,778640365486309377,809858,234,0,0,@OrbitalATK &amp; @Roscosmos prep for mid-October cargo launch schedule. Eye checks for astronauts today.… https://t.co/saFT0f9xCL
Space_Station,Wed Sep 21 17:03:19 +0000 2016,778640765933252612,809859,234,0,0,.@OrbitalATK &amp; @Roscosmos prep for mid-October cargo launch schedule. Eye checks for astronauts today.… https://t.co/0II0WG5G2H
AscendingNode,Wed Sep 21 17:14:26 +0000 2016,778643563781369856,1077,332,0,0,@FxPhilW @rocketrepreneur @NASA Nope. But the radiation and thermal environment make that pretty hard already.
danielatalaya,Wed Sep 21 17:22:35 +0000 2016,778645614741561346,517,2004,0,0,Here's what humanity wanted aliens to know about us in 1977 https://t.co/IxN3CfhFZ8 | via @time @ScienceChannel #Voyager #NASA #science
richardbadge,Wed Sep 21 17:37:38 +0000 2016,778649401812287489,380,120,0,0,Wowsers! @iGEMLeicester RT @kmkubo One Billion Base Pairs Sequenced on the Space Station https://t.co/g89Doy7XsA #ISS #genomics via @NASA
elsisrad,Wed Sep 21 17:48:56 +0000 2016,778652246468759552,273,110,0,0,There's a very bright ominous light coming into @mrtommyb window here at NASA #thetruthisoutthere https://t.co/UZ2KVSjwyb
iam_DanishKhan,Wed Sep 21 18:01:38 +0000 2016,778655442562084868,2274,536,0,0,@DesiPiersMorgan @randomronnieeee @DeJasso58 @NASA it doesn't matter and it affects no one.
al_mansur,Wed Sep 21 18:05:08 +0000 2016,778656320429797376,1298,373,0,0,@lorengrush @NASA and your report article from that event will still close comments for discussion?
genejm29,Wed Sep 21 18:08:35 +0000 2016,778657189334360065,10627,8796,0,0,NASA Opens Media Accreditation for .@OrbitalATK #OA5 Resupply Launch | via #NASA https://t.co/g11P9tAJvR
davidabatchelor,Wed Sep 21 18:20:11 +0000 2016,778660109274808320,1083,1489,0,0,China Is Building The Post-2024 Space Station - NASA Watch https://t.co/XgjlQc719T via @NASAWatch
_JulieNixon,Wed Sep 21 18:56:29 +0000 2016,778669246263984128,1085,1815,0,0,Excellent @infventures event 27th September with Dr Robert Ambrose @NASA https://t.co/R1tbAdGJP3
michael_w_busch,Wed Sep 21 19:27:24 +0000 2016,778677023120109569,1037,100,0,0,@megschwamb Credit for the Bennu shape model goes to Mike Nolan: https://t.co/tL5UVIKjev.  But Bennu &amp; 2008 EV5 do look similar. @OSIRISREx
danielatalaya,Wed Sep 21 19:53:13 +0000 2016,778683520453451777,518,2004,0,0,Listen to the Voyager Golden Record Online https://t.co/G0HvOrDHuF via @PopMech #Voyager #space #NASA
danielatalaya,Wed Sep 21 19:59:51 +0000 2016,778685189220241408,518,2004,0,0,How to make a Golden Record | via @scifri #space #science #NASA #Voyager https://t.co/LlPOB1FNYX
Tired_Sushi,Wed Sep 21 20:04:52 +0000 2016,778686453379309568,9,65,0,0,@Science_Hooker @NASA best thing: it's practically prime time in Europe (on earth...)
MartianColonist,Wed Sep 21 21:23:59 +0000 2016,778706362578587648,1200,229,0,0,@thesoftwhiz @SpaceX @NASA Audio and slides here: https://t.co/Kwjm83Yo1r
albertoconti,Thu Sep 22 00:13:11 +0000 2016,778748946520780800,2449,1574,0,0,@airandspace @nasa administrator Bolden introducing the evening https://t.co/c59f9L7bSg
AerospaceDr,Thu Sep 22 00:45:45 +0000 2016,778757141062488064,506,186,0,0,This is an important step for #astronaut health now and in the future! @CommanderMLA @StationCDRKelly https://t.co/qYkuWC8rii
Space_Station,Thu Sep 22 01:31:52 +0000 2016,778768745728585728,810545,234,0,0,@DaveAtCOGS These photos are also here at https://t.co/gz9rd2SJvP and have official NASA numbers in the caption.
plutosavior,Thu Sep 22 02:21:15 +0000 2016,778781175322177540,1616,2325,0,0,NASA says it'll be announcing "surprising activity on Europa" next Monday https://t.co/5Zu9A3kWbn #via @ScienceAlert
Astro_Cady,Thu Sep 22 02:49:00 +0000 2016,778788157496107008,79597,582,0,0,One of my favorite people for explaining just about anything.  @ASE_Astronauts  @NASA and #Earth are lucky that he… https://t.co/rSvj8TUWHx
Zerstaubung,Thu Sep 22 04:04:45 +0000 2016,778807220527968256,281,1054,0,0,@OrbitalATK After Deep research on NASA's congressional military foothold there's no Good except Science paid by taxpayers! A bad problem!
Zerstaubung,Thu Sep 22 04:51:15 +0000 2016,778818921570807809,281,1055,0,0,@TonyVidler hmm @TheMarsSociety Everyday? 3Stooges&gt;NASA is a Military Congressional Controlled System of Pet Projects&amp;people🚫 Changes Needed
ken_kremer,Thu Sep 22 05:25:16 +0000 2016,778827480857739264,903,144,0,0,@NASA Targets ‘Return to Flight’ of Upgraded @OrbitalATK Antares for mid-October for #ISS Resupply https://t.co/6k3zEttxVQ by @ken_kremer
Zerstaubung,Thu Sep 22 07:18:14 +0000 2016,778855911926304769,278,1056,0,0,@pixelSHREDDER Ja ist Gute geworden! the 3Stooges&gt;NASA has no clue an a blown budget💡 @Cosmicstrenght @elonmusk #RL10 #SolidFuel #bigdata
_duta_,Thu Sep 22 08:55:21 +0000 2016,778880350982332416,576,538,0,0,@marssciencegrad @HumanoidHistory @NASA And moving it through the streets of LA was.. weird. Fun. Interesting. History. But weird.
Zerstaubung,Thu Sep 22 09:03:11 +0000 2016,778882323035017216,277,1057,0,0,@Cosmicstrenght ask Mr @elonmusk NASA is a bunch of pet projects&amp;people who live like kings   buying Talking cars etc.
Rainmaker1973,Thu Sep 22 14:07:10 +0000 2016,778958823650385920,7500,196,0,0,@riddik333 NASA will tell us ;)
weasdown,Thu Sep 22 14:18:01 +0000 2016,778961555580915712,160,258,0,0,@NASA Probably @LonelyProbe getting up to some mischief.
rajeah_buddha,Thu Sep 22 15:32:56 +0000 2016,778980405210976256,302,329,0,0,@NASAhistory @NASA #Pakistan should be declared as #terrornation #terroristnation @PMOIndia a and kill them
Cmdr_Hadfield,Thu Sep 22 15:49:27 +0000 2016,778984562621681665,1650161,97,0,0,This is what 3000 students looks like - a great place to talk of dreams. @FutureGoalsSTEM @NASA @asc_csa @NHL @NHLPA https://t.co/Np8NSGusHT
Astro_Adept,Thu Sep 22 16:02:34 +0000 2016,778987862679285766,383,1194,0,0,@rocketrepreneur @SafeNotAnOption see  in an ideal world I'd have NASA doing this research while commercial industry builds actual Mars kit
StarTalkRadio,Thu Sep 22 17:06:52 +0000 2016,779004047298879492,119145,945,0,0,Catch up: “Inside @NASA Mission Control” w/ @Astro_Mike @maevehiggins @maevehiggins @Tungsten_Flight @PeridotFlight: https://t.co/1uQUSPZbAg
NASAGoddard,Thu Sep 22 17:22:02 +0000 2016,779007862865616897,340015,663,0,0,Our @LRO_NASA scientist Noah Petro is featured as part of #NASAProud! https://t.co/w5oQSSy0r9
AstroSoumyadeep,Thu Sep 22 19:30:16 +0000 2016,779040133639118848,1224,1216,0,0,@orticellochris @NASA @NASA_Hubble @UranusSideways 2thingsRinf in dis world:1is universe itself&amp;otherisour stupidity&amp;I'm not surebout D 2nd
Almostfm,Thu Sep 22 21:16:46 +0000 2016,779066934193074176,12,52,0,0,@Cinnamonbyte @NASA @NASA_Orion not if you're blocking particle radiation.
NASA_Roman,Fri Sep 23 00:10:09 +0000 2016,779110568020086784,569,415,0,0,@kth365 Here you go: https://t.co/puDnpaijfr
NASA_Roman,Fri Sep 23 00:11:09 +0000 2016,779110819556712453,569,415,0,0,@r_ieisha Here you go: https://t.co/puDnpaijfr
NASA_Roman,Fri Sep 23 00:12:03 +0000 2016,779111045507977220,569,415,0,0,@LRPerezAlfonzo Not from ISS  but here's one from @NASANPP https://t.co/puDnpaijfr
NASA_Roman,Fri Sep 23 00:12:20 +0000 2016,779111119424262145,569,415,0,0,@NRG_Zeal Here you go: https://t.co/puDnpaijfr
NASA_Roman,Fri Sep 23 00:15:27 +0000 2016,779111900999217157,569,415,0,0,@VivianGood Here you go: https://t.co/puDnpaijfr
NASA_Roman,Fri Sep 23 00:16:00 +0000 2016,779112042653515776,569,415,0,0,@normangonzalez7 Yes we can! https://t.co/puDnpaijfr
Rocket_Woman1,Fri Sep 23 00:53:52 +0000 2016,779121569356390400,3351,3681,0,0,@EntryLevelRebel I told my physics teacher in Year/Grade 7 that I wanted to work in @NASA Mission Control. Achieved my dreams 12 yrs later.
StarTalkRadio,Fri Sep 23 01:17:45 +0000 2016,779127579425079296,119168,947,0,0,@SpikaDoo @Tungsten_Flight @NASA_Johnson @NASA @Astro_Mike @maevehiggins @PeridotFlight The emojis make the difference!
renmiri1,Fri Sep 23 01:52:47 +0000 2016,779136396078514176,4221,3932,0,0,Here’s the 411 on the EmDrive: the ‘physics-defying’ thruster even NASA is puzzled over https://t.co/ZL07z5ixAz via @DigitalTrends
renmiri1,Fri Sep 23 02:04:37 +0000 2016,779139377280811008,4221,3932,0,0,Pizza on Mars: NASA funds development of 3D printer that can knock out pizza https://t.co/VzTFukOFSs via @DigitalTrends
elakdawalla,Fri Sep 23 02:18:00 +0000 2016,779142744014893056,104677,1331,0,0,@KeithMansfield @coreburn @NASA @esa read here: https://t.co/I7r30k90IN
badarahmed,Fri Sep 23 02:18:48 +0000 2016,779142943810605057,334,860,0,0,#ContainerSummit LA going on @ @DataScienceInc! Seeing @joyent CTO and @NASA engineer talking containers! https://t.co/f0Y9yJqyK9
Astro_Cady,Fri Sep 23 03:06:39 +0000 2016,779154986190110720,79609,583,0,0,I agree 1000%! @jenngustetic is a force of nature...No doubt she'll #DentSpace @NASA &amp; for Small Business SBIR! You… https://t.co/Pc9cpb3J9V
PaulMattSutter,Fri Sep 23 11:33:08 +0000 2016,779282445858320386,5884,5268,0,0,@raudelmil @orwigwrites @tanyalewis314 @SPACEdotcom It is described/documented! Look up NASA WMAP for an explanation
foreman_mike,Fri Sep 23 12:10:27 +0000 2016,779291839899795456,26522,35,0,0,NASA - Hubble Finds Planet Orbiting Pair of Stars - SpaceRef https://t.co/tWjNMvSRjY via @SpaceRef
Zerstaubung,Fri Sep 23 14:01:16 +0000 2016,779319727717912576,280,1061,0,0,@John_Gardi @dfjsteve Might as well be a Butt Plug! Make a Danm Statement &amp; Throw dirt in 3Stooges&gt;NASA's face Orbit damn Moon💫 @ulalaunch
numerisphere,Fri Sep 23 14:13:42 +0000 2016,779322854831747072,1164,651,0,0,@80Jovan you're basing that on conduction &amp; convection that don't occur in space 🙄 Here  learn: https://t.co/bUwxfcqFUT
atulbutte,Fri Sep 23 16:06:03 +0000 2016,779351127351496704,10499,2347,0,0,.@UCSF @CYChiu98 &amp; others helping @NASA DNA sequencing efforts in space! https://t.co/2XTDkbSf6H @Nanopore
kanhaiyak111051,Fri Sep 23 17:33:04 +0000 2016,779373026190077952,2,15,0,0,@NASApeople @NASA  sir i am mechanical engg but i want to join ur company
AstroSoumyadeep,Fri Sep 23 19:05:11 +0000 2016,779396211593785344,1227,1225,0,0,@NASApeople I've heard some shortcut methods like :; sending a theory to @NASA and if it gets verified then it's A Lottery 💞💫
coreyspowell,Fri Sep 23 19:30:14 +0000 2016,779402511979511808,15763,880,0,0,Panorama of Milky Way  Magellanic Clouds &amp; aurora over Antarctica. #perspective HT @zaibatsu https://t.co/4ljbmlqwOC https://t.co/LT7VEHGoxN
NASA,Fri Sep 23 20:30:31 +0000 2016,779417684488417281,18868310,261,0,0,@AlexWassabi We actually didn’t change the zodiac signs. Here are the facts: https://t.co/EjzFB3p1yJ
NASA,Fri Sep 23 20:33:23 +0000 2016,779418406999187456,18868339,261,0,0,@CapNorthEast Actually  we didn’t change the zodiac signs. Get all the facts here: https://t.co/EjzFB3p1yJ
universetoday,Fri Sep 23 22:00:33 +0000 2016,779440343540494337,185227,1078,0,0,Approval For NASA Authorization Bill @storybywill https://t.co/waD4LKrqX7 https://t.co/FgeivmSVEP
PaulMattSutter,Sat Sep 24 03:35:02 +0000 2016,779524519312494593,5891,5267,0,0,.@raudelmil @orwigwrites @tanyalewis314 @SPACEdotcom Here's one with the temperature scale marked out: https://t.co/dP5ynnpFrb
ikluft,Sat Sep 24 06:56:53 +0000 2016,779575316482134016,1425,194,0,0,“Heart and Soul and Double Cluster” is #NASA #astronomy pic of the day by @apod https://t.co/Ygp1SDcLKk https://t.co/rKqRjQcOgE
Cosmic_Carol,Sat Sep 24 11:34:01 +0000 2016,779645059193069572,1606,759,0,0,@thehighfrontier @esa yay me too! Still waiting on the NASA social before I book a flight though!
DavidBflower,Sat Sep 24 11:38:07 +0000 2016,779646090819821568,5586,1784,0,0,@NASA @AsteroidDay @OSIRISREx Fingers crossed it takes the "Right turn at Albuquerque" ;)
msroberts0619,Sat Sep 24 13:35:58 +0000 2016,779675748336480257,26,27,0,0,@SteveSGoddard @NASA @NOAA I have been tweeting @realDonaldTrump to cut their budgets day 1 so they can #StopScammingAmerica.
AunatEridu,Sat Sep 24 15:40:57 +0000 2016,779707200470003713,1760,1850,0,0,A very happy birthday John Young  former #NASA #Astronaut and #Moon walker. I hope you enjoy many more... https://t.co/Ywie0lpf3t @RonBaalke
Astro_Joao,Sat Sep 24 16:40:29 +0000 2016,779722181894807552,149,215,0,0,NASA's journey to Mars by @jasoncrusan Always interesting to see latest developments. @NASAexplores @SGAC  #SGC2016 https://t.co/xMlwT2a7aZ
ZacTrolley,Sat Sep 24 17:06:32 +0000 2016,779728739751989248,519,861,0,0,@timmermansr @NASA @SGAC keep your eye on the prize!
Cosmic_Carol,Sat Sep 24 17:27:29 +0000 2016,779734012470370304,1609,764,0,0,@McBazface @esa waiting on the NASA social. Can't afford both
Rainmaker1973,Sat Sep 24 17:54:50 +0000 2016,779740894065033216,7522,197,0,0,@fisheyedmeena you're welcome  great man  one of my favorite @NASA astronauts
jdemorrow,Sat Sep 24 19:58:00 +0000 2016,779771890730696704,259,236,0,0,Human Resettlement on #Mars: A Realistically Speculative Look by @MichaelTennesen ft. @ESA @NASA — https://t.co/mrFu6ohwBA #space
