data_nerd,Tue Sep 20 12:23:10 +0000 2016,778207873168007168,33065,11641,0,0,Cancer Research Aided by NASA's Space Exploration https://t.co/1gGy2QWLQB via @SPACEdotcom
coreyspowell,Tue Sep 20 12:37:03 +0000 2016,778211370856701952,15740,881,0,0,Methane riverbeds &amp; tar dunes on Titan. @CassiniSaturn will never see this remarkable region again.… https://t.co/YjoDcVU5QG
xMAnton,Tue Sep 20 13:06:55 +0000 2016,778218887229865984,77,112,0,0,Cancer Research Aided by NASA's Space Exploration https://t.co/n9BBWAZHVM via @SPACEdotcom #bioinformatics #MachineLearning #Cancers
upulie,Tue Sep 20 13:15:53 +0000 2016,778221141227810816,12207,3963,0,0,@iamscicomm My Saturn Ring dress and @NASA logo jacket; Jupiter  Saturn  space shuttle earrings
one_animals,Tue Sep 20 13:40:09 +0000 2016,778227248293969920,363,709,0,0,@BamBrogan @tweetsoutloud @NASA classic scene! https://t.co/fIPA2U9Zkx Just found it on Prime too  so guess my evening is sorted.
TommiMakkonen,Tue Sep 20 13:41:25 +0000 2016,778227569351069697,55,128,0,0,Thank you Mr. Gutierrez from @EspooInnovation for connecting @NEMO_hki with Dr. Alonso Vera from @NASA ! We had great discussions.
nickjbasile,Tue Sep 20 15:09:03 +0000 2016,778249619298025473,189,180,0,0,Hats off to @Buffer for not just an awesome #podcast with @Nasa  but for providing such a great text summary as well https://t.co/KeaINBTDvO
edan2154,Tue Sep 20 15:34:14 +0000 2016,778255960364187648,233,231,0,0,@apod @NASAspitzer @NASA @NASAJPL Space's eye
ularocketman,Tue Sep 20 15:37:03 +0000 2016,778256668652019712,128,49,0,0,@SpaceX  NASA Misled Public About First Commercial Resupply Flight https://t.co/aP2mIjtkDM via @spacecom
mmourafiq,Tue Sep 20 15:40:09 +0000 2016,778257449434357760,441,268,0,0,Space Station Flight Over the Southern Tip of Italy https://t.co/SlS4PnigDu via @NASA https://t.co/S5VSlW9JtA
PY3IT,Tue Sep 20 15:40:15 +0000 2016,778257472490467329,557,158,0,0,Space Station Flight Over the Southern Tip of Italy https://t.co/PdeTJqHhKo via @NASA https://t.co/FU520NKUlV
Mannyy1991,Tue Sep 20 15:41:08 +0000 2016,778257694327267328,120,178,0,0,Space Station Flight Over the Southern Tip of Italy https://t.co/UXsWsXIx6z via @NASA https://t.co/GqDnv4J00X
d0b0,Tue Sep 20 15:41:30 +0000 2016,778257787327479808,1244,949,0,0,PotD: Space Station Flight Over the Southern Tip of Italy via @NASA https://t.co/DdbdRAMZui https://t.co/gKtAh0VGiM
BeastMode_Gabe,Tue Sep 20 15:41:58 +0000 2016,778257904629669888,358,609,0,0,Space Station Flight Over the Southern Tip of Italy repost via @NASA https://t.co/pos7zkOvgn #NASA #space #science https://t.co/8gBZhtvkdX
NadiaChilmonik,Tue Sep 20 15:43:07 +0000 2016,778258193734627328,208,266,0,0,Space Station Flight Over the Southern Tip of Italy https://t.co/8jAegOrx8y via @NASA https://t.co/VUL64PcKkj
JoeJun4,Tue Sep 20 15:43:09 +0000 2016,778258202374713344,666,390,0,0,Space Station Flight Over the Southern Tip of Italy https://t.co/Wo1zbMPTtI via @NASA https://t.co/vHGsDEibpw
EricWFMJ,Tue Sep 20 15:44:26 +0000 2016,778258524254171136,2919,428,0,0,Space Station Flight Over the Southern Tip of Italy https://t.co/HqAa74HEot via @NASA https://t.co/ubiKVkKUQl
esaoperations,Tue Sep 20 15:45:11 +0000 2016,778258714042040321,189441,403,0,0,at 17:50CEST  #DSS26 - @NASAJPL's 34m dish at Goldstone  Calif - takes over @ESA_Rosetta comm duty #CometLanding… https://t.co/BrNG0fBAS6
genejm29,Tue Sep 20 15:45:18 +0000 2016,778258745398788096,10626,8781,0,0,.@CassiniSaturn Sees Where Saturn's Small Moon  Pan  Rules | via #NASA https://t.co/RfLp56Xb7r
StarNerd1,Tue Sep 20 16:09:21 +0000 2016,778264795002859521,2581,3368,0,0,Today's @apod: The Helix Nebula in Infrared https://t.co/SzgNRDpD4g @nasaspitzer @NASA @NASAJPL https://t.co/6b0N4qsVtX
GirlofS,Tue Sep 20 16:51:52 +0000 2016,778275494789775360,7,31,0,0,Thank you @NASA_Johnson @gracepotter. Images in this video are going to inspire girls in a way we cannot imagine! https://t.co/yJ4X9OVmxm
NASA,Tue Sep 20 17:27:48 +0000 2016,778284540196421632,18804837,261,0,0,Ciao! Southern tip of Italy was seen by @Space_Station crew over the weekend. Take a look: https://t.co/dfYW0uk0HP https://t.co/BY5xT4tXW7
nhuntwalker,Tue Sep 20 17:30:48 +0000 2016,778285293380087808,527,303,0,0,@jradavenport @dalcantonJD @brettmor @demitrimuna perhaps can be written into NSF/NASA grants? 0.5% to community sofftware?
Joe_Winters,Tue Sep 20 17:33:04 +0000 2016,778285866062012417,5638,689,0,0,See the #ISS over Cedar Rapids on Wed Sep 21  5:51 AM #SpotTheStation via @NASA https://t.co/OOEwReL0rq  #KCRGWX
GCataldoNASA,Tue Sep 20 17:39:09 +0000 2016,778287392943960064,61,101,0,0,La mia bella Puglia! Thank you  @NASA. @Space_Station flies over the southern tip of Italy. https://t.co/Ogh4JnEvCW
Almostfm,Tue Sep 20 18:18:11 +0000 2016,778297219749253121,11,53,0,0,@NASA @Trakkar_Torr  No  they didn't. That was the IAU.
Almostfm,Tue Sep 20 18:19:43 +0000 2016,778297603075125248,11,53,0,0,@NASA @CorporalBruno  Care to point us to those studies?
NASA_Johnson,Tue Sep 20 18:24:42 +0000 2016,778298858627563521,607706,156,0,0,Congrats to JSC's @vr_doug engineer Evelyn Miralles  one of the team mbrs who preps @NASA_astronauts for spacewalks… https://t.co/JGiRoLarrt
harrymattson,Tue Sep 20 18:35:13 +0000 2016,778301503173951492,28,231,0,0,@NASA maths please  it's maths....
josh_soucie,Tue Sep 20 18:40:02 +0000 2016,778302717794082816,367,990,0,0,@NASA Good writeup about the #history of #astrology https://t.co/WkmQoRhlqL
Rainmaker1973,Tue Sep 20 18:45:54 +0000 2016,778304193325072385,7485,195,0,0,.@NASA scientists find ‘impossible’ cloud on #Titan – Again https://t.co/GknF1BR4WW https://t.co/AlyJJuESRt
iam_DanishKhan,Tue Sep 20 18:53:56 +0000 2016,778306216481136640,2279,534,0,0,@NASA YES! &amp; From a LEO I am a Cancer|ian now. https://t.co/NM23MqhqO5
Bhargav0787,Tue Sep 20 19:00:30 +0000 2016,778307868973936640,60,481,0,0,@Elkesfuckbucket @NASA its called microsoft hololens
toastforbrekkie,Tue Sep 20 19:06:09 +0000 2016,778309288934662144,809,727,0,0,Celebrating women in STEM with @NASA and @gracepotter: "Look What We've Become" https://t.co/89O2ZmsKKq via @20tauri
kcgiardina,Tue Sep 20 19:48:02 +0000 2016,778319830218747904,126,130,0,0,WTF @NASA There is NO way I will turn into an Aquarius. 😂 🐠🐠 #pisces 🌎☄✨ https://t.co/sIPVX4BIKc
BenBondLamberty,Tue Sep 20 20:22:46 +0000 2016,778328570670243840,858,136,0,0,At @NASA review panel. Proposal: "All original research data will be saved in Excel Spreadsheet or other appropriate formats." Sigh
ChabotSpace,Tue Sep 20 20:24:37 +0000 2016,778329035092918276,5240,591,0,0,Check out: NASA to Hold Media Call on Evidence of Surprising Activity on Europa via @NASA https://t.co/Mk6LtlD6L5
liquidskydesign,Tue Sep 20 20:27:19 +0000 2016,778329714620502020,1493,779,0,0,NASA to Hold Media Call on Evidence of Surprising Activity on Europa via @NASA https://t.co/k0ZBMkrUua
NASA,Tue Sep 20 20:31:05 +0000 2016,778330664210952193,18807684,261,0,0,LAUNCH UPDATE: @OrbitalATK targets 5-day launch window of Oct. 9-13 for @Space_Station cargo https://t.co/ryflrLcxVG https://t.co/P3ijWAPOK2
Rainmaker1973,Tue Sep 20 20:42:02 +0000 2016,778333419487031296,7484,195,0,0,.@NASA to hold media call on evidence of surprising acAtivity on #Europa [1400EDT/1800UTC Monday  Sept. 26]… https://t.co/xYxvwH98JT
Rainmaker1973,Tue Sep 20 20:43:00 +0000 2016,778333660537905152,7484,195,0,0,.@NASA to hold media call on evidence of surprising activity on #Europa [1400EDT/1800UTC Monday  Sept. 26]… https://t.co/wWcaZUMiD3
Astro_Mike,Tue Sep 20 20:45:06 +0000 2016,778334190743859200,1334520,159,0,0,Tune into @StarTalkRadio All-Stars tonight at 7PM ET  I'll show you around @NASA Mission Control! https://t.co/eiwz40zQqu
BuiltFromTape,Tue Sep 20 21:48:37 +0000 2016,778350174481506304,13,39,0,0,@NASA when is the launch set to be?
BuiltFromTape,Tue Sep 20 21:49:08 +0000 2016,778350303418552320,13,39,0,0,@NASA I mean a specific date or month
orbfungi,Tue Sep 20 21:59:28 +0000 2016,778352907100033024,4,58,0,0,@NASA the roid   is on yoll ass .  Damn Liars.
NASAJPL,Tue Sep 20 22:29:49 +0000 2016,778360544147406850,1068914,374,0,0,Tiny but mighty: Spot the small moon #Pan in a gap in #Saturn’s rings. https://t.co/i2xXlSKgRB 📸  by @CassiniSaturn https://t.co/9rE91M0IQw
jordanian64,Tue Sep 20 22:30:03 +0000 2016,778360603832422400,66,214,0,0,@NASA so if I am a Capricorn now  I was also a Capricorn 2000 years ago? I thought that wasn't true.
Astro_Mike,Tue Sep 20 22:55:06 +0000 2016,778366906940002304,1334520,159,0,0,Visit @StarTalkRadio in 5 minutes  we're hanging out  @NASA Mission Control https://t.co/eiwz40zQqu
StarTalkRadio,Tue Sep 20 22:58:27 +0000 2016,778367750532046848,119060,944,0,0,New #StarTalkAllStars: “Inside @NASA Mission Control” w/ @Astro_Mike @maevehiggins @Tungsten_Flight @PeridotFlight https://t.co/nz8S0R3UUa
StarTalkRadio,Tue Sep 20 23:01:29 +0000 2016,778368512695803904,119060,944,0,0,Also listen to “Inside @NASA Mission Control” w/ @Astro_Mike on StarTalk on @iTunesPodcasts @SoundCloud @Stitcher @TuneIn @GooglePlayMusic
jcequality,Tue Sep 20 23:17:50 +0000 2016,778372626330882049,130,610,0,0,@NASA #ScienceReadForTheNight Thanks NASA
Mr_Canterbury,Wed Sep 21 00:59:49 +0000 2016,778398294020091905,305,356,0,0,For the next hour  my tweets will be devoted to #SciEdChat. Join us if @NASA Mars Missions fascinate you or your students!
2max20,Wed Sep 21 01:18:47 +0000 2016,778403067297271808,81,199,0,0,Cancer Research Aided by NASA's Space Exploration https://t.co/35YdznGtRf via @SPACEdotcom
Mr_Canterbury,Wed Sep 21 01:50:49 +0000 2016,778411125918556160,305,357,0,0,A6: Students might be surprised to know that they can work a problem and find a solution like the folks @NASA #SciEdChat
jmartin3rd,Wed Sep 21 01:54:29 +0000 2016,778412050414350336,23,52,0,0,@NASA - please explain how an object's orbit is calculated
PlayWell_TEK,Wed Sep 21 01:57:10 +0000 2016,778412727052095488,4544,4169,0,0,@STEMx @NASA @OSIRISREx this looks so cool! Great job NASA!
Mr_Canterbury,Wed Sep 21 01:58:46 +0000 2016,778413127188742144,305,357,0,0,A6: I can't think of @NASA without thinking about the strength of teamwork. Wanna work in a productive team? Be an astronaut! #SciEdChat
hamilgs,Wed Sep 21 02:02:27 +0000 2016,778414054234783744,113,126,0,0,@davidhitt @NASA @NSChuntsville imagine that  in this town.
Kelpwatcher,Wed Sep 21 03:32:49 +0000 2016,778436797885853696,327,753,0,0,NASA's CORAL Mission Turns Its Eyes to Australia's Great Barrier Reef https://t.co/EhcB1lQR31 via @SPACEdotcom
The_Ramiren,Wed Sep 21 03:39:10 +0000 2016,778438395471224832,230,385,0,0,@sonic_hedgehog Someone call @NASA we're going to need their help to locate my sides.
JoeJun4,Wed Sep 21 04:25:34 +0000 2016,778450071121645569,667,390,0,0,The Helix Nebula in Infrared   via @NASA https://t.co/hxnZz88URx #astronomy #Nasa #PicOfTheDay https://t.co/bkFyK3yIT1
wildeng,Wed Sep 21 05:09:25 +0000 2016,778461105316175873,953,1250,0,0,Southern Italy from @Space_Station  what a lovely pic! #Italy @NASA https://t.co/NiOajzHei0
Planetguy_Bln,Wed Sep 21 07:19:26 +0000 2016,778493824440074241,672,304,0,0,I wonder if this is the activity on #Europa that @NASA is going to talk about -  https://t.co/dHACaEun9K
asciiqwerty,Wed Sep 21 07:59:31 +0000 2016,778503914379509760,41,285,0,0,@CountrySkills @NASA do #astronomy : "The scientific study of everything in outer space...
MartianColonist,Wed Sep 21 09:21:19 +0000 2016,778524498790318080,1200,229,0,0,Just 6 days left until @SpaceX's Mars architecture announcement! Also  telecon later today with @NASA on Red Dragon. https://t.co/uTvYPjnLuX
SETIInstitute,Wed Sep 21 11:28:01 +0000 2016,778556386145923072,607066,1850,0,0,Space Station Flight Over the Southern Tip of Italy | @NASA https://t.co/FOdygqn7U9 https://t.co/Gsyoz0H0ah
mokwepa,Wed Sep 21 11:34:02 +0000 2016,778557900063211520,307,276,0,0,@AwesomeAstroPod @NASA cuts?
rivrchik,Wed Sep 21 11:43:11 +0000 2016,778560199368073216,2736,1652,0,0,Moon Speck Captured in Stunning View of #Saturn's Rings @NASA https://t.co/4Q0gHCXXEu https://t.co/uuPNiywT03 RT @LiveScience
mokwepa,Wed Sep 21 11:53:05 +0000 2016,778562692172898304,307,276,0,0,@AwesomeAstroPod @NASA oh ok..cool
CaptainAge007,Wed Sep 21 11:57:39 +0000 2016,778563841877827586,515,1190,0,0,@Monkeymafia1668 rhetoric and YouTube @TakeThatEarth @NASA @Space_Station @FlatEarthCity @CharliePoet @ptsd_artist @Quillspirit @80Jovan
shadow404,Wed Sep 21 12:23:45 +0000 2016,778570409197395968,87,88,0,0,I get such a thrill everytime I watch the ISS pass overhead  knowing humans are aboard! #SpotTheStation @NASA https://t.co/IQki4FyxHe
PaulMartinAmb,Wed Sep 21 12:43:18 +0000 2016,778575327861805056,19,61,0,0,@esaoperations @esa @NASA_Orion Good for Airbus. But why can't NASA source US engines? Seems an expensive way to do business. These are tiny
geology140,Wed Sep 21 13:16:15 +0000 2016,778583622399950848,42,216,0,0,The Rivers of the Mississippi #Watershed https://t.co/QP7tOpSgk2 #Hydrogeology #Geology140 via @NASA
sciencejedi,Wed Sep 21 13:40:34 +0000 2016,778589741663002624,678,236,0,0,1st day of class! Bringing my A game by carrying stuff in a @NASA folder to impress my students. :-D https://t.co/Bomzx0vJ3P
joshdr83,Wed Sep 21 13:40:46 +0000 2016,778589791008989184,176,310,0,0,My own @nasa and @yeti #rocketfuel this am! https://t.co/tTK0Jta53X https://t.co/9OiO0N3FyZ
DavidBflower,Wed Sep 21 13:41:11 +0000 2016,778589895728259073,5572,1782,0,0,@AwesomeAstroPod @numerisphere @NASA I'm still reeling from shock. Thought my "sign" had changed. I fancy being a Vulcan. Disappointing lol
toastforbrekkie,Wed Sep 21 13:53:51 +0000 2016,778593085957758976,809,728,0,0,NASA to Announce 'Surprising' Europa Discovery Monday 9/26 https://t.co/WeB426x8FL via @SPACEdotcom
orbfungi,Wed Sep 21 14:10:49 +0000 2016,778597352491876353,8,70,0,0,@UranusSideways @NASA It's not that serious for som 1 like me.y not fake accomplishment 2 maintain status N the 🌎.IE. Area 51 movie studio.
SETIInstitute,Wed Sep 21 14:15:10 +0000 2016,778598450594254848,607088,1850,0,0,NASA Scientists Find 'Impossible' Cloud on Titan -- Again | @NASAJPL https://t.co/pJ9sqqfULw https://t.co/W6LO3bz9N0
numerisphere,Wed Sep 21 14:19:51 +0000 2016,778599627796905984,1164,652,0,0,@DavidBflower @AwesomeAstroPod @NASA live long and prosper 🖖
numerisphere,Wed Sep 21 14:24:50 +0000 2016,778600882325815296,1164,652,0,0,@Kentish_Clive @DavidBflower @AwesomeAstroPod @NASA so harsh!
MartianColonist,Wed Sep 21 14:32:00 +0000 2016,778602684882583553,1200,229,0,0,@thesoftwhiz @SpaceX @NASA Yes  they are all recorded and posted afterwards.
GeKrishna2,Wed Sep 21 14:59:09 +0000 2016,778609519534469120,15,139,0,0,@nasa You prohibited alien  it means there is something related with ALIEN!!!  If not you are under  control of alien    
lusseau,Wed Sep 21 15:04:42 +0000 2016,778610913490378752,1087,1836,0,0,we need to go poke our head under the ice: @NASA to make mystery announcement about 'surprising activity' on Europa https://t.co/I7a9yZhVDi
SungrazerComets,Wed Sep 21 15:16:25 +0000 2016,778613864002748416,16094,257,0,0,Comet movie of the week: C/2011 L4 (PanSTARRS) in Mar 2013  seen by @NASA STEREO-B. Earth visible on the right! [se… https://t.co/9688Vr2DH0
